역번호,호선,updnLine,시간대,요일_카테고리,congestionCar_1,congestionCar_2,congestionCar_3,congestionCar_4,congestionCar_5,congestionCar_6,congestionCar_1_fft,congestionCar_2_fft,congestionCar_3_fft,congestionCar_4_fft,congestionCar_5_fft,congestionCar_6_fft
813,8.000000,1,1630.000000,일요일,44.777778,44.666667,58.222222,51.333333,54.500000,33.388889,44.777778,44.666667,58.222222,51.333333,54.500000,33.388889
814,8.000000,1,1630.000000,일요일,52.500000,52.666667,68.166667,60.166667,64.000000,40.166667,52.500000,52.666667,68.166667,60.166667,64.000000,40.166667
815,8.000000,1,1630.000000,일요일,54.888889,57.611111,71.111111,59.277778,60.722222,39.555556,54.888889,57.611111,71.111111,59.277778,60.722222,39.555556
816,8.000000,1,1630.000000,일요일,57.277778,62.555556,74.055556,58.388889,57.444444,38.944444,57.277778,62.555556,74.055556,58.388889,57.444444,38.944444
817,8.000000,1,1630.000000,일요일,59.666667,67.500000,77.000000,57.500000,54.166667,38.333333,59.666667,67.500000,77.000000,57.500000,54.166667,38.333333
818,8.000000,1,1630.000000,일요일,52.333333,60.000000,71.416667,51.416667,48.250000,34.500000,52.333333,60.000000,71.416667,51.416667,48.250000,34.500000
819,8.000000,1,1630.000000,일요일,45.000000,52.500000,65.833333,45.333333,42.333333,30.666667,45.000000,52.500000,65.833333,45.333333,42.333333,30.666667
820,8.000000,1,1630.000000,일요일,36.000000,40.333333,48.000000,33.416667,33.333333,23.666667,36.000000,40.333333,48.000000,33.416667,33.333333,23.666667
821,8.000000,1,1630.000000,일요일,27.000000,28.166667,30.166667,21.500000,24.333333,16.666667,27.000000,28.166667,30.166667,21.500000,24.333333,16.666667
809,8.000000,1,1630.000000,토요일,28.833333,31.666667,41.166667,36.833333,38.666667,22.000000,28.833333,31.666667,41.166667,36.833333,38.666667,22.000000
810,8.000000,1,1630.000000,토요일,37.750000,38.666667,51.166667,45.500000,47.750000,26.666667,37.750000,38.666667,51.166667,45.500000,47.750000,26.666667
811,8.000000,1,1630.000000,토요일,46.666667,45.666667,61.166667,54.166667,56.833333,31.333333,46.666667,45.666667,61.166667,54.166667,56.833333,31.333333
812,8.000000,1,1630.000000,토요일,58.555556,58.111111,76.444444,67.722222,71.444444,42.000000,58.555556,58.111111,76.444444,67.722222,71.444444,42.000000
813,8.000000,1,1630.000000,토요일,70.444444,70.555556,91.722222,81.277778,86.055556,52.666667,70.444444,70.555556,91.722222,81.277778,86.055556,52.666667
814,8.000000,1,1630.000000,토요일,82.333333,83.000000,107.000000,94.833333,100.666667,63.333333,82.333333,83.000000,107.000000,94.833333,100.666667,63.333333
815,8.000000,1,1630.000000,토요일,84.333333,88.833333,109.388889,91.833333,93.888889,61.222222,84.333333,88.833333,109.388889,91.833333,93.888889,61.222222
816,8.000000,1,1630.000000,토요일,86.333333,94.666667,111.777778,88.833333,87.111111,59.111111,86.333333,94.666667,111.777778,88.833333,87.111111,59.111111
817,8.000000,1,1630.000000,토요일,88.333333,100.500000,114.166667,85.833333,80.333333,57.000000,88.333333,100.500000,114.166667,85.833333,80.333333,57.000000
818,8.000000,1,1630.000000,토요일,75.916667,87.166667,103.500000,75.083333,69.916667,50.000000,75.916667,87.166667,103.500000,75.083333,69.916667,50.000000
819,8.000000,1,1630.000000,토요일,63.500000,73.833333,92.833333,64.333333,59.500000,43.000000,63.500000,73.833333,92.833333,64.333333,59.500000,43.000000
820,8.000000,1,1630.000000,토요일,50.583333,56.833333,67.666667,47.250000,46.833333,33.333333,50.583333,56.833333,67.666667,47.250000,46.833333,33.333333
821,8.000000,1,1630.000000,토요일,37.666667,39.833333,42.500000,30.166667,34.166667,23.666667,37.666667,39.833333,42.500000,30.166667,34.166667,23.666667
809,8.000000,1,1630.000000,평일,16.722222,16.944444,21.277778,20.277778,17.611111,14.333333,16.722222,16.944444,21.277778,20.277778,17.611111,14.333333
810,8.000000,1,1630.000000,평일,21.888889,21.777778,25.833333,26.416667,22.833333,17.972222,21.888889,21.777778,25.833333,26.416667,22.833333,17.972222
811,8.000000,1,1630.000000,평일,27.055556,26.611111,30.388889,32.555556,28.055556,21.611111,27.055556,26.611111,30.388889,32.555556,28.055556,21.611111
812,8.000000,1,1630.000000,평일,38.092593,37.314815,42.537037,43.481481,37.407407,29.277778,38.092593,37.314815,42.537037,43.481481,37.407407,29.277778
813,8.000000,1,1630.000000,평일,49.129630,48.018519,54.685185,54.407407,46.759259,36.944444,49.129630,48.018519,54.685185,54.407407,46.759259,36.944444
814,8.000000,1,1630.000000,평일,60.166667,58.722222,66.833333,65.333333,56.111111,44.611111,60.166667,58.722222,66.833333,65.333333,56.111111,44.611111
815,8.000000,1,1630.000000,평일,65.222222,66.740741,76.037037,67.777778,55.851852,46.666667,65.222222,66.740741,76.037037,67.777778,55.851852,46.666667
816,8.000000,1,1630.000000,평일,70.277778,74.759259,85.240741,70.222222,55.592593,48.722222,70.277778,74.759259,85.240741,70.222222,55.592593,48.722222
817,8.000000,1,1630.000000,평일,75.333333,82.777778,94.444444,72.666667,55.333333,50.777778,75.333333,82.777778,94.444444,72.666667,55.333333,50.777778
818,8.000000,1,1630.000000,평일,66.000000,74.138889,87.500000,67.694444,51.250000,46.638889,66.000000,74.138889,87.500000,67.694444,51.250000,46.638889
819,8.000000,1,1630.000000,평일,56.666667,65.500000,80.555556,62.722222,47.166667,42.500000,56.666667,65.500000,80.555556,62.722222,47.166667,42.500000
820,8.000000,1,1630.000000,평일,43.138889,50.000000,58.638889,46.250000,38.416667,33.583333,43.138889,50.000000,58.638889,46.250000,38.416667,33.583333
821,8.000000,1,1630.000000,평일,29.611111,34.500000,36.722222,29.777778,29.666667,24.666667,29.611111,34.500000,36.722222,29.777778,29.666667,24.666667
809,8.000000,1,1730.000000,일요일,14.500000,15.833333,25.166667,20.166667,17.500000,15.166667,14.500000,15.833333,25.166667,20.166667,17.500000,15.166667
810,8.000000,1,1730.000000,일요일,17.916667,19.583333,30.083333,25.000000,21.166667,18.166667,17.916667,19.583333,30.083333,25.000000,21.166667,18.166667
811,8.000000,1,1730.000000,일요일,21.333333,23.333333,35.000000,29.833333,24.833333,21.166667,21.333333,23.333333,35.000000,29.833333,24.833333,21.166667
812,8.000000,1,1730.000000,일요일,29.277778,30.444444,45.722222,39.555556,33.500000,29.333333,29.277778,30.444444,45.722222,39.555556,33.500000,29.333333
813,8.000000,1,1730.000000,일요일,37.222222,37.555556,56.444444,49.277778,42.166667,37.500000,37.222222,37.555556,56.444444,49.277778,42.166667,37.500000
814,8.000000,1,1730.000000,일요일,45.166667,44.666667,67.166667,59.000000,50.833333,45.666667,45.166667,44.666667,67.166667,59.000000,50.833333,45.666667
815,8.000000,1,1730.000000,일요일,50.055556,52.055556,72.666667,59.666667,49.722222,43.611111,50.055556,52.055556,72.666667,59.666667,49.722222,43.611111
816,8.000000,1,1730.000000,일요일,54.944444,59.444444,78.166667,60.333333,48.611111,41.555556,54.944444,59.444444,78.166667,60.333333,48.611111,41.555556
817,8.000000,1,1730.000000,일요일,59.833333,66.833333,83.666667,61.000000,47.500000,39.500000,59.833333,66.833333,83.666667,61.000000,47.500000,39.500000
818,8.000000,1,1730.000000,일요일,53.333333,59.916667,76.083333,56.000000,42.833333,35.750000,53.333333,59.916667,76.083333,56.000000,42.833333,35.750000
819,8.000000,1,1730.000000,일요일,46.833333,53.000000,68.500000,51.000000,38.166667,32.000000,46.833333,53.000000,68.500000,51.000000,38.166667,32.000000
820,8.000000,1,1730.000000,일요일,36.250000,40.916667,50.666667,37.500000,31.166667,25.833333,36.250000,40.916667,50.666667,37.500000,31.166667,25.833333
821,8.000000,1,1730.000000,일요일,25.666667,28.833333,32.833333,24.000000,24.166667,19.666667,25.666667,28.833333,32.833333,24.000000,24.166667,19.666667
809,8.000000,1,1730.000000,토요일,22.500000,24.666667,38.833333,31.000000,27.000000,23.000000,22.500000,24.666667,38.833333,31.000000,27.000000,23.000000
810,8.000000,1,1730.000000,토요일,28.250000,31.000000,47.666667,39.250000,33.166667,28.500000,28.250000,31.000000,47.666667,39.250000,33.166667,28.500000
811,8.000000,1,1730.000000,토요일,34.000000,37.333333,56.500000,47.500000,39.333333,34.000000,34.000000,37.333333,56.500000,47.500000,39.333333,34.000000
812,8.000000,1,1730.000000,토요일,46.888889,48.500000,73.388889,63.055556,53.277778,47.055556,46.888889,48.500000,73.388889,63.055556,53.277778,47.055556
813,8.000000,1,1730.000000,토요일,59.777778,59.666667,90.277778,78.611111,67.222222,60.111111,59.777778,59.666667,90.277778,78.611111,67.222222,60.111111
814,8.000000,1,1730.000000,토요일,72.666667,70.833333,107.166667,94.166667,81.166667,73.166667,72.666667,70.833333,107.166667,94.166667,81.166667,73.166667
815,8.000000,1,1730.000000,토요일,77.611111,79.555556,111.777778,92.444444,77.111111,67.722222,77.611111,79.555556,111.777778,92.444444,77.111111,67.722222
816,8.000000,1,1730.000000,토요일,82.555556,88.277778,116.388889,90.722222,73.055556,62.277778,82.555556,88.277778,116.388889,90.722222,73.055556,62.277778
817,8.000000,1,1730.000000,토요일,87.500000,97.000000,121.000000,89.000000,69.000000,56.833333,87.500000,97.000000,121.000000,89.000000,69.000000,56.833333
818,8.000000,1,1730.000000,토요일,76.416667,85.500000,108.250000,80.333333,61.166667,50.916667,76.416667,85.500000,108.250000,80.333333,61.166667,50.916667
819,8.000000,1,1730.000000,토요일,65.333333,74.000000,95.500000,71.666667,53.333333,45.000000,65.333333,74.000000,95.500000,71.666667,53.333333,45.000000
820,8.000000,1,1730.000000,토요일,51.083333,57.583333,71.416667,53.083333,44.000000,36.500000,51.083333,57.583333,71.416667,53.083333,44.000000,36.500000
821,8.000000,1,1730.000000,토요일,36.833333,41.166667,47.333333,34.500000,34.666667,28.000000,36.833333,41.166667,47.333333,34.500000,34.666667,28.000000
809,8.000000,1,1730.000000,평일,16.222222,16.000000,19.777778,19.777778,19.444444,16.166667,16.222222,16.000000,19.777778,19.777778,19.444444,16.166667
810,8.000000,1,1730.000000,평일,21.694444,20.722222,26.055556,26.666667,25.638889,19.805556,21.694444,20.722222,26.055556,26.666667,25.638889,19.805556
811,8.000000,1,1730.000000,평일,27.166667,25.444444,32.333333,33.555556,31.833333,23.444444,27.166667,25.444444,32.333333,33.555556,31.833333,23.444444
812,8.000000,1,1730.000000,평일,42.074074,39.185185,50.425926,46.796296,44.833333,33.796296,42.074074,39.185185,50.425926,46.796296,44.833333,33.796296
813,8.000000,1,1730.000000,평일,56.981481,52.925926,68.518519,60.037037,57.833333,44.148148,56.981481,52.925926,68.518519,60.037037,57.833333,44.148148
814,8.000000,1,1730.000000,평일,71.888889,66.666667,86.611111,73.277778,70.833333,54.500000,71.888889,66.666667,86.611111,73.277778,70.833333,54.500000
815,8.000000,1,1730.000000,평일,82.277778,79.018519,101.018519,81.648148,75.388889,58.166667,82.277778,79.018519,101.018519,81.648148,75.388889,58.166667
816,8.000000,1,1730.000000,평일,92.666667,91.370370,115.425926,90.018519,79.944444,61.833333,92.666667,91.370370,115.425926,90.018519,79.944444,61.833333
817,8.000000,1,1730.000000,평일,103.055556,103.722222,129.833333,98.388889,84.500000,65.500000,103.055556,103.722222,129.833333,98.388889,84.500000,65.500000
818,8.000000,1,1730.000000,평일,96.888889,98.388889,128.111111,97.138889,81.027778,64.194444,96.888889,98.388889,128.111111,97.138889,81.027778,64.194444
819,8.000000,1,1730.000000,평일,90.722222,93.055556,126.388889,95.888889,77.555556,62.888889,90.722222,93.055556,126.388889,95.888889,77.555556,62.888889
820,8.000000,1,1730.000000,평일,69.138889,71.805556,90.611111,69.166667,61.527778,51.305556,69.138889,71.805556,90.611111,69.166667,61.527778,51.305556
821,8.000000,1,1730.000000,평일,47.555556,50.555556,54.833333,42.444444,45.500000,39.722222,47.555556,50.555556,54.833333,42.444444,45.500000,39.722222
809,8.000000,1,1830.000000,일요일,11.166667,11.333333,17.833333,17.500000,12.500000,9.666667,11.166667,11.333333,17.833333,17.500000,12.500000,9.666667
810,8.000000,1,1830.000000,일요일,13.500000,13.583333,20.333333,20.750000,16.333333,11.583333,13.500000,13.583333,20.333333,20.750000,16.333333,11.583333
811,8.000000,1,1830.000000,일요일,15.833333,15.833333,22.833333,24.000000,20.166667,13.500000,15.833333,15.833333,22.833333,24.000000,20.166667,13.500000
812,8.000000,1,1830.000000,일요일,22.833333,23.333333,34.166667,31.166667,27.666667,20.888889,22.833333,23.333333,34.166667,31.166667,27.666667,20.888889
813,8.000000,1,1830.000000,일요일,29.833333,30.833333,45.500000,38.333333,35.166667,28.277778,29.833333,30.833333,45.500000,38.333333,35.166667,28.277778
814,8.000000,1,1830.000000,일요일,36.833333,38.333333,56.833333,45.500000,42.666667,35.666667,36.833333,38.333333,56.833333,45.500000,42.666667,35.666667
815,8.000000,1,1830.000000,일요일,44.611111,48.277778,64.722222,50.166667,43.277778,37.277778,44.611111,48.277778,64.722222,50.166667,43.277778,37.277778
816,8.000000,1,1830.000000,일요일,52.388889,58.222222,72.611111,54.833333,43.888889,38.888889,52.388889,58.222222,72.611111,54.833333,43.888889,38.888889
817,8.000000,1,1830.000000,일요일,60.166667,68.166667,80.500000,59.500000,44.500000,40.500000,60.166667,68.166667,80.500000,59.500000,44.500000,40.500000
818,8.000000,1,1830.000000,일요일,52.416667,62.500000,75.333333,53.500000,40.333333,37.083333,52.416667,62.500000,75.333333,53.500000,40.333333,37.083333
819,8.000000,1,1830.000000,일요일,44.666667,56.833333,70.166667,47.500000,36.166667,33.666667,44.666667,56.833333,70.166667,47.500000,36.166667,33.666667
820,8.000000,1,1830.000000,일요일,35.333333,44.250000,52.166667,35.500000,29.000000,26.666667,35.333333,44.250000,52.166667,35.500000,29.000000,26.666667
821,8.000000,1,1830.000000,일요일,26.000000,31.666667,34.166667,23.500000,21.833333,19.666667,26.000000,31.666667,34.166667,23.500000,21.833333,19.666667
809,8.000000,1,1830.000000,토요일,15.333333,15.166667,24.333333,24.000000,17.166667,14.000000,15.333333,15.166667,24.333333,24.000000,17.166667,14.000000
810,8.000000,1,1830.000000,토요일,19.000000,18.666667,28.083333,28.833333,22.500000,16.500000,19.000000,18.666667,28.083333,28.833333,22.500000,16.500000
811,8.000000,1,1830.000000,토요일,22.666667,22.166667,31.833333,33.666667,27.833333,19.000000,22.666667,22.166667,31.833333,33.666667,27.833333,19.000000
812,8.000000,1,1830.000000,토요일,32.222222,32.666667,47.777778,43.722222,38.444444,29.333333,32.222222,32.666667,47.777778,43.722222,38.444444,29.333333
813,8.000000,1,1830.000000,토요일,41.777778,43.166667,63.722222,53.777778,49.055556,39.666667,41.777778,43.166667,63.722222,53.777778,49.055556,39.666667
814,8.000000,1,1830.000000,토요일,51.333333,53.666667,79.666667,63.833333,59.666667,50.000000,51.333333,53.666667,79.666667,63.833333,59.666667,50.000000
815,8.000000,1,1830.000000,토요일,61.222222,66.944444,89.500000,69.611111,59.833333,51.666667,61.222222,66.944444,89.500000,69.611111,59.833333,51.666667
816,8.000000,1,1830.000000,토요일,71.111111,80.222222,99.333333,75.388889,60.000000,53.333333,71.111111,80.222222,99.333333,75.388889,60.000000,53.333333
817,8.000000,1,1830.000000,토요일,81.000000,93.500000,109.166667,81.166667,60.166667,55.000000,81.000000,93.500000,109.166667,81.166667,60.166667,55.000000
818,8.000000,1,1830.000000,토요일,70.500000,84.833333,101.416667,72.250000,54.166667,49.833333,70.500000,84.833333,101.416667,72.250000,54.166667,49.833333
819,8.000000,1,1830.000000,토요일,60.000000,76.166667,93.666667,63.333333,48.166667,44.666667,60.000000,76.166667,93.666667,63.333333,48.166667,44.666667
820,8.000000,1,1830.000000,토요일,47.916667,60.083333,70.250000,48.083333,38.916667,35.750000,47.916667,60.083333,70.250000,48.083333,38.916667,35.750000
821,8.000000,1,1830.000000,토요일,35.833333,44.000000,46.833333,32.833333,29.666667,26.833333,35.833333,44.000000,46.833333,32.833333,29.666667,26.833333
809,8.000000,1,1830.000000,평일,12.111111,12.333333,16.166667,14.611111,17.611111,13.833333,12.111111,12.333333,16.166667,14.611111,17.611111,13.833333
810,8.000000,1,1830.000000,평일,15.500000,16.055556,20.722222,21.194444,22.750000,17.666667,15.500000,16.055556,20.722222,21.194444,22.750000,17.666667
811,8.000000,1,1830.000000,평일,18.888889,19.777778,25.277778,27.777778,27.888889,21.500000,18.888889,19.777778,25.277778,27.777778,27.888889,21.500000
812,8.000000,1,1830.000000,평일,32.925926,34.185185,40.574074,42.388889,41.018519,32.777778,32.925926,34.185185,40.574074,42.388889,41.018519,32.777778
813,8.000000,1,1830.000000,평일,46.962963,48.592593,55.870370,57.000000,54.148148,44.055556,46.962963,48.592593,55.870370,57.000000,54.148148,44.055556
814,8.000000,1,1830.000000,평일,61.000000,63.000000,71.166667,71.611111,67.277778,55.333333,61.000000,63.000000,71.166667,71.611111,67.277778,55.333333
815,8.000000,1,1830.000000,평일,78.907407,82.944444,94.814815,86.166667,78.185185,63.814815,78.907407,82.944444,94.814815,86.166667,78.185185,63.814815
816,8.000000,1,1830.000000,평일,96.814815,102.888889,118.462963,100.722222,89.092593,72.296296,96.814815,102.888889,118.462963,100.722222,89.092593,72.296296
817,8.000000,1,1830.000000,평일,114.722222,122.833333,142.111111,115.277778,100.000000,80.777778,114.722222,122.833333,142.111111,115.277778,100.000000,80.777778
818,8.000000,1,1830.000000,평일,111.361111,118.638889,142.333333,114.916667,99.972222,79.500000,111.361111,118.638889,142.333333,114.916667,99.972222,79.500000
819,8.000000,1,1830.000000,평일,108.000000,114.444444,142.555556,114.555556,99.944444,78.222222,108.000000,114.444444,142.555556,114.555556,99.944444,78.222222
820,8.000000,1,1830.000000,평일,87.166667,91.416667,106.194444,87.277778,80.444444,63.083333,87.166667,91.416667,106.194444,87.277778,80.444444,63.083333
821,8.000000,1,1830.000000,평일,66.333333,68.388889,69.833333,60.000000,60.944444,47.944444,66.333333,68.388889,69.833333,60.000000,60.944444,47.944444
809,8.000000,1,1930.000000,일요일,8.166667,8.833333,10.333333,12.333333,8.666667,5.500000,8.166667,8.833333,10.333333,12.333333,8.666667,5.500000
810,8.000000,1,1930.000000,일요일,10.333333,10.500000,12.583333,15.666667,11.250000,7.166667,10.333333,10.500000,12.583333,15.666667,11.250000,7.166667
811,8.000000,1,1930.000000,일요일,12.500000,12.166667,14.833333,19.000000,13.833333,8.833333,12.500000,12.166667,14.833333,19.000000,13.833333,8.833333
812,8.000000,1,1930.000000,일요일,17.166667,16.833333,21.833333,24.833333,20.888889,13.555556,17.166667,16.833333,21.833333,24.833333,20.888889,13.555556
813,8.000000,1,1930.000000,일요일,21.833333,21.500000,28.833333,30.666667,27.944444,18.277778,21.833333,21.500000,28.833333,30.666667,27.944444,18.277778
814,8.000000,1,1930.000000,일요일,26.500000,26.166667,35.833333,36.500000,35.000000,23.000000,26.500000,26.166667,35.833333,36.500000,35.000000,23.000000
815,8.000000,1,1930.000000,일요일,34.500000,35.000000,44.333333,41.222222,36.722222,26.166667,34.500000,35.000000,44.333333,41.222222,36.722222,26.166667
816,8.000000,1,1930.000000,일요일,42.500000,43.833333,52.833333,45.944444,38.444444,29.333333,42.500000,43.833333,52.833333,45.944444,38.444444,29.333333
817,8.000000,1,1930.000000,일요일,50.500000,52.666667,61.333333,50.666667,40.166667,32.500000,50.500000,52.666667,61.333333,50.666667,40.166667,32.500000
818,8.000000,1,1930.000000,일요일,44.583333,48.333333,56.666667,46.666667,36.250000,29.916667,44.583333,48.333333,56.666667,46.666667,36.250000,29.916667
819,8.000000,1,1930.000000,일요일,38.666667,44.000000,52.000000,42.666667,32.333333,27.333333,38.666667,44.000000,52.000000,42.666667,32.333333,27.333333
820,8.000000,1,1930.000000,일요일,30.166667,35.333333,39.916667,32.750000,25.666667,21.333333,30.166667,35.333333,39.916667,32.750000,25.666667,21.333333
821,8.000000,1,1930.000000,일요일,21.666667,26.666667,27.833333,22.833333,19.000000,15.333333,21.666667,26.666667,27.833333,22.833333,19.000000,15.333333
809,8.000000,1,1930.000000,토요일,10.333333,11.166667,13.166667,15.666667,11.000000,6.833333,10.333333,11.166667,13.166667,15.666667,11.000000,6.833333
810,8.000000,1,1930.000000,토요일,13.250000,13.333333,15.916667,19.833333,14.416667,8.916667,13.250000,13.333333,15.916667,19.833333,14.416667,8.916667
811,8.000000,1,1930.000000,토요일,16.166667,15.500000,18.666667,24.000000,17.833333,11.000000,16.166667,15.500000,18.666667,24.000000,17.833333,11.000000
812,8.000000,1,1930.000000,토요일,22.111111,21.611111,27.722222,31.611111,26.777778,17.166667,22.111111,21.611111,27.722222,31.611111,26.777778,17.166667
813,8.000000,1,1930.000000,토요일,28.055556,27.722222,36.777778,39.222222,35.722222,23.333333,28.055556,27.722222,36.777778,39.222222,35.722222,23.333333
814,8.000000,1,1930.000000,토요일,34.000000,33.833333,45.833333,46.833333,44.666667,29.500000,34.000000,33.833333,45.833333,46.833333,44.666667,29.500000
815,8.000000,1,1930.000000,토요일,44.444444,45.000000,56.888889,53.000000,46.888889,33.611111,44.444444,45.000000,56.888889,53.000000,46.888889,33.611111
816,8.000000,1,1930.000000,토요일,54.888889,56.166667,67.944444,59.166667,49.111111,37.722222,54.888889,56.166667,67.944444,59.166667,49.111111,37.722222
817,8.000000,1,1930.000000,토요일,65.333333,67.333333,79.000000,65.333333,51.333333,41.833333,65.333333,67.333333,79.000000,65.333333,51.333333,41.833333
818,8.000000,1,1930.000000,토요일,57.916667,62.583333,73.500000,60.500000,46.750000,38.916667,57.916667,62.583333,73.500000,60.500000,46.750000,38.916667
819,8.000000,1,1930.000000,토요일,50.500000,57.833333,68.000000,55.666667,42.166667,36.000000,50.500000,57.833333,68.000000,55.666667,42.166667,36.000000
820,8.000000,1,1930.000000,토요일,40.000000,47.166667,53.000000,43.416667,34.166667,28.583333,40.000000,47.166667,53.000000,43.416667,34.166667,28.583333
821,8.000000,1,1930.000000,토요일,29.500000,36.500000,38.000000,31.166667,26.166667,21.166667,29.500000,36.500000,38.000000,31.166667,26.166667,21.166667
809,8.000000,1,1930.000000,평일,6.708333,5.763889,7.263889,6.388889,7.986111,5.527778,6.708333,5.763889,7.263889,6.388889,7.986111,5.527778
810,8.000000,1,1930.000000,평일,8.756944,7.701389,9.284722,9.236111,11.284722,7.861111,8.756944,7.701389,9.284722,9.236111,11.284722,7.861111
811,8.000000,1,1930.000000,평일,10.805556,9.638889,11.305556,12.083333,14.583333,10.194444,10.805556,9.638889,11.305556,12.083333,14.583333,10.194444
812,8.000000,1,1930.000000,평일,16.759259,15.449074,18.824074,18.782407,20.578704,15.875000,16.759259,15.449074,18.824074,18.782407,20.578704,15.875000
813,8.000000,1,1930.000000,평일,22.712963,21.259259,26.342593,25.481481,26.574074,21.555556,22.712963,21.259259,26.342593,25.481481,26.574074,21.555556
814,8.000000,1,1930.000000,평일,28.666667,27.069444,33.861111,32.180556,32.569444,27.236111,28.666667,27.069444,33.861111,32.180556,32.569444,27.236111
815,8.000000,1,1930.000000,평일,42.361111,43.592593,49.365741,43.074074,40.143519,33.462963,42.361111,43.592593,49.365741,43.074074,40.143519,33.462963
816,8.000000,1,1930.000000,평일,56.055556,60.115741,64.870370,53.967593,47.717593,39.689815,56.055556,60.115741,64.870370,53.967593,47.717593,39.689815
817,8.000000,1,1930.000000,평일,69.750000,76.638889,80.375000,64.861111,55.291667,45.916667,69.750000,76.638889,80.375000,64.861111,55.291667,45.916667
818,8.000000,1,1930.000000,평일,64.958333,73.402778,78.993056,63.097222,54.173611,45.875000,64.958333,73.402778,78.993056,63.097222,54.173611,45.875000
819,8.000000,1,1930.000000,평일,60.166667,70.166667,77.611111,61.333333,53.055556,45.833333,60.166667,70.166667,77.611111,61.333333,53.055556,45.833333
820,8.000000,1,1930.000000,평일,49.500000,56.611111,61.083333,48.416667,46.333333,39.138889,49.500000,56.611111,61.083333,48.416667,46.333333,39.138889
821,8.000000,1,1930.000000,평일,38.833333,43.055556,44.555556,35.500000,39.611111,32.444444,38.833333,43.055556,44.555556,35.500000,39.611111,32.444444
809,8.000000,1,2030.000000,일요일,6.500000,8.666667,8.833333,9.666667,10.000000,5.333333,6.500000,8.666667,8.833333,9.666667,10.000000,5.333333
810,8.000000,1,2030.000000,일요일,7.750000,9.416667,10.416667,12.083333,11.500000,6.416667,7.750000,9.416667,10.416667,12.083333,11.500000,6.416667
811,8.000000,1,2030.000000,일요일,9.000000,10.166667,12.000000,14.500000,13.000000,7.500000,9.000000,10.166667,12.000000,14.500000,13.000000,7.500000
812,8.000000,1,2030.000000,일요일,13.388889,14.277778,18.444444,20.388889,20.000000,11.666667,13.388889,14.277778,18.444444,20.388889,20.000000,11.666667
813,8.000000,1,2030.000000,일요일,17.777778,18.388889,24.888889,26.277778,27.000000,15.833333,17.777778,18.388889,24.888889,26.277778,27.000000,15.833333
814,8.000000,1,2030.000000,일요일,22.166667,22.500000,31.333333,32.166667,34.000000,20.000000,22.166667,22.500000,31.333333,32.166667,34.000000,20.000000
815,8.000000,1,2030.000000,일요일,34.333333,32.611111,41.000000,38.222222,38.444444,22.388889,34.333333,32.611111,41.000000,38.222222,38.444444,22.388889
816,8.000000,1,2030.000000,일요일,46.500000,42.722222,50.666667,44.277778,42.888889,24.777778,46.500000,42.722222,50.666667,44.277778,42.888889,24.777778
817,8.000000,1,2030.000000,일요일,58.666667,52.833333,60.333333,50.333333,47.333333,27.166667,58.666667,52.833333,60.333333,50.333333,47.333333,27.166667
818,8.000000,1,2030.000000,일요일,52.083333,49.166667,56.000000,46.500000,42.916667,25.166667,52.083333,49.166667,56.000000,46.500000,42.916667,25.166667
819,8.000000,1,2030.000000,일요일,45.500000,45.500000,51.666667,42.666667,38.500000,23.166667,45.500000,45.500000,51.666667,42.666667,38.500000,23.166667
820,8.000000,1,2030.000000,일요일,35.250000,35.083333,38.166667,32.333333,30.500000,18.500000,35.250000,35.083333,38.166667,32.333333,30.500000,18.500000
821,8.000000,1,2030.000000,일요일,25.000000,24.666667,24.666667,22.000000,22.500000,13.833333,25.000000,24.666667,24.666667,22.000000,22.500000,13.833333
809,8.000000,1,2030.000000,토요일,7.000000,9.166667,9.333333,10.166667,10.666667,5.833333,7.000000,9.166667,9.333333,10.166667,10.666667,5.833333
810,8.000000,1,2030.000000,토요일,8.833333,10.750000,11.750000,13.750000,13.166667,7.416667,8.833333,10.750000,11.750000,13.750000,13.166667,7.416667
811,8.000000,1,2030.000000,토요일,10.666667,12.333333,14.166667,17.333333,15.666667,9.000000,10.666667,12.333333,14.166667,17.333333,15.666667,9.000000
812,8.000000,1,2030.000000,토요일,16.222222,17.444444,22.222222,24.777778,24.555556,14.166667,16.222222,17.444444,22.222222,24.777778,24.555556,14.166667
813,8.000000,1,2030.000000,토요일,21.777778,22.555556,30.277778,32.222222,33.444444,19.333333,21.777778,22.555556,30.277778,32.222222,33.444444,19.333333
814,8.000000,1,2030.000000,토요일,27.333333,27.666667,38.333333,39.666667,42.333333,24.500000,27.333333,27.666667,38.333333,39.666667,42.333333,24.500000
815,8.000000,1,2030.000000,토요일,43.055556,40.888889,51.166667,47.833333,48.277778,27.722222,43.055556,40.888889,51.166667,47.833333,48.277778,27.722222
816,8.000000,1,2030.000000,토요일,58.777778,54.111111,64.000000,56.000000,54.222222,30.944444,58.777778,54.111111,64.000000,56.000000,54.222222,30.944444
817,8.000000,1,2030.000000,토요일,74.500000,67.333333,76.833333,64.166667,60.166667,34.166667,74.500000,67.333333,76.833333,64.166667,60.166667,34.166667
818,8.000000,1,2030.000000,토요일,67.166667,63.750000,72.583333,60.250000,55.333333,32.166667,67.166667,63.750000,72.583333,60.250000,55.333333,32.166667
819,8.000000,1,2030.000000,토요일,59.833333,60.166667,68.333333,56.333333,50.500000,30.166667,59.833333,60.166667,68.333333,56.333333,50.500000,30.166667
